,tweet,user
0,"@dsyprtw Sebel banget, diskon disaat dompet kering :(",_maulinawt
1,miskin level: liat-liat barang di toko mahal sambil pura-pura buka hp balesin chat padahal lagi buka kalkulator ngitungin harga setelah diskon eh tetep aja duitnya gak cukup 🤷,ririnriandini
2,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
3,@ummtlfrdsy napa maneh alhamdulillah :( kata aing ntar 11.11 ga akan diskon juga barang yg aing mau :(,ailuropiel
4,"Yang langanan beli ayamnya pas lagi diskon aja, doyan komplain sampe2 suka seenaknya masuk kantor buat ketemu sama yang ngurus kantor https://t.co/G2FTCYWq06",jisaxy
5,Geoff-Max lagi banyak diskon neh yaampun,ElyaAndhika
6,miskin level: liat-liat barang di toko mahal sambil pura-pura buka hp balesin chat padahal lagi buka kalkulator ngitungin harga setelah diskon eh tetep aja duitnya gak cukup 🤷,ririnriandini
7,Yuk pilih deodorant kesukaan kamu😘😘 Diskon gede lo...,Alsa_eva
8,Diskon bayar internet bulanan? Siapa yang bisa menolak? Cukup scan QR Code kamu di Fasternet dan dapatkan diskon 10% untuk semua transaksi! #YUKKpakeYUKK https://t.co/NFP5PVhLaG,yukk_id
9,Katalog GIANT EKSTRA PESTA DISKON periode 01-30 November 2018 | Yuk lihat informasi dan promosi selengkapnya disini https://t.co/kXieit7ZTO,katalogpromosi
10,Tangkap maskot dan jerat diskonnya! Ayo mainkan games jerat jerit di merchants keren di toko terdekat. Cashback dan diskon dari 1.100 stores super keren bakal buat kamu menjerit! Buruan sebelum ketinggalan serunya #HisteriaJeratJerit #BlibliHisteria https://t.co/8PDiuCFFlG,bliblidotcom
11,"ㅤGadis aneh. Nael menggelengkan kepalanya, mencoba ramah.      ""Ah, maaf, puan tapi, kami hanya memberi diskon di waktu tertentu saja."" https://t.co/qCwpDBSaJq",0419NG
12,miskin level: liat-liat barang di toko mahal sambil pura-pura buka hp balesin chat padahal lagi buka kalkulator ngitungin harga setelah diskon eh tetep aja duitnya gak cukup 🤷,ririnriandini
13,"@BankSinarmas Membuat catatan/daftar pengeluaran, Kurangi belanja dadakan saat diskon, belanja kebutuhan pokok sekali seminggu agar tak mubazir berlebihan karena busuk, bawa bekal biar hemat &amp; lebih higienis, hindari gengsi gak usah ikutan gaya kekinian yg penting rapi #gajiangakbabalas",dinata_eva
14,Diskon besar-besaran!! Beli sepatu yang kiri gratis yang kanan! Buruan sebelum kehabisan. :|,Andialim007
