,tweet,user
0,"Harga spesial untuk Tommy3 Plus, Wikonian! Jangan ketinggalan, retweet dan sambangi link berikut ini! https://t.co/O7GNMvzM8H #NOSIMCARDNOWIFINOPROBLEM #WikoID https://t.co/8TJwEoL0IT",wikoindonesia
1,Hhhhhhjirrr diskon jd 185k dong tdnya 300k lebih😭 https://t.co/9mkaUxempz,danielfangirls_
2,KATALOG SUPERINDO TERBARU periode 01-07 November 2018 sudah bisa dilihat disini https://t.co/v2fgJG8wS4,katalogpromosi
3,Ini Dia KUPON HEMAT SPESIAL NOVEMBER - DISKON HINGGA 40% dari BURGER KING | Yuk buruan dicek dan didownload biar jajan kamu makin hemat | Lihat selengkapnya disini https://t.co/WLv6O0RCuA,katalogpromosi
4,@BankSinarmas Pastinya harus menggunakan uang sesuai anggaran bulanan yg sdh direncanakan. Jangan tergiur oleh promo2 atau diskon. Karena itu bisa membuat Anda gelap mata😁. #gajiangabablas  @fiqriimamah @niasudiro14 @a_lhien23 @UmiUlayah @_ULuQ_,wina_win15
5,"PROMO BESAR PENINGGI BADAN TIENS, order yuk, invit 29A2D527 SMS 085642236122. #Tiens #Murah #promo #diskon #sragen #s ##InfoJatim #Retweet",PeninggiGrosir
6,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
7,Gamis Friska 289k all size  PROMO Ceria Buat NOVEMBER  Untuk order sebelum launching  Only gamis Diskon 5%  1 set Gamis + Khimar Ameerah 10% (Yg dpt diskon gamis dan ameerahnya)  Semoga… https://t.co/d8hcW0pOCW,Iis200310
8,"Kunjungi Farmers Market Kota Harapan Indah Living Plaza dan temukan berbagai promo dan diskon menarik. Nikmati harga lebih hemat untuk pembelian produk-produk berkualitas berikut, selama periode pembelanjaan 2 - 8 November 2018. https://t.co/fyO7BzQeAW",FarmersMarket99
9,Help RT  PO Wanna One Power Of Destiny album  250k + poster (diusahakan)  Fix price  Beli &gt;5pcs diskon 10k/pcs  Lucky draw✔️ Freebies ✔️ Shopee ✔️ Ready pertengahan/akhir desember  More info https://t.co/TpuQuAlnHP,pengabdioppaa
10,"guys bantu retweet ya.  OT: dijual dengan harga DISKON 50% satu set tempat tidur double bed anak-anak, dari Rp 16 juta menjadi Rp 8 juta saja.   100% hasil penjualan akan DISUMBANGKAN UNTUK KORBAN BENCANA GEMPA LOMBOK/PALU.   hubungi: 081212894455 (Nia - Ayo Dongeng Indonesia). https://t.co/k8FdzCbWDM",rossonerifreak
11,"@WannaScience mar, lap diskon dimanasihh aku dari kemarin liat tweet pada bilang diskon tp gak tau dimana :"")",kingsjaehwan
12,"Galau ya Allah :"") Kihno beneran godain aku Mar, kamu gak biasanya gini.  LAP daniel juga lagi diskon ㅜㅜ Udahdihujat sama temen biar jangan riya jangan mubazir tapi tetep au ah :(",WannaScience
