,tweet,user
0,Menyesal membiarkan voucher diskon VNC hangus 😭,nanaanata
1,@ansdyoga h&amp;m lagi diskon tuh ceng sama pb,wildanzharfan
2,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
3,"https://t.co/a511GWSUx4 diskon 2% untuk pembelian 50ribu pertama mu, semua produk, buruannnn",awereweaceh
4,"Cardholders, sudah pada gajian belum nih? Setelah gajian boleh banget loh makan siang bareng sahabat di Tom Tom. Jangan lupa gunakan #mandiricard dan nikmati diskon 20% #mandiripromo https://t.co/LH9p7xwY24 https://t.co/CygvK9ncbc",mandiricard
5,"Nah siapa nih yang sudah nungguin diskon di MAP? Cardholders, diskon MAP kali ini hingga 50% loh. Yuk kapan lagi kan? Langsung gunakan #mandiricard dan nikmati diskonnya #mandiripromo https://t.co/9oWxw9g4up https://t.co/68azTfPPRQ",mandiricard
6,@didisappointed @fhunnie Kalau di shopee beli di KAO official atau WATSON official udah paling aman sih. Kadang diskon juga kok harganya.,yogieyoo
7,BEKALE kemasan ekonomis 180gr hanya 25.000 dapatkan diskon 2.500 untuk pembelian diatas 3 kotak.,makanan_bekale
8,"PENINGGI BADAN #MURAH , harga grosir, INVIT 29A2D527 SMS 085642236122 #JEMBER #Madiun #ngawi #diskon #INDONESIA  ##InfoJatim #Retweet",PeninggiGrosir
9,Aku diskon jdi 260k kalo ada yg minat,Rhonii_
10,"@febrianaps26 @kaesangp jangan di senengin yg jualan pelit, g ada diskon mana di tempatku ga ada yg jual 😕",BagusSunaryo99
11,"ini bukan endorse, SUMPAH ini demi diskon gw posting jadi siapa aja bisa dapet diskon asal posting wkwkwkwkw. . 2014, 14 likes https://t.co/RrL3MIGciD",radotvalent
12,"Janjian k gramedia yuk ada diskon buku nih d katalognya, tp kamu nya malah janjian sm temen kamu d karaokean 😵 #SaveMukaBoyolali",SufiMalamatiyah
13,orang2 liat barang diskon 50% langsung diborong  aku liat barang diskon 50% ngitung dulu harganya jadi berapa setelah dipotong diskon eh tetep ngga kebeli,bayu_joo
14,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
