,tweet,user
0,Pen &amp; Paw menjual kaos-kaos branded dan murah2.. DISKON 10% untuk ALL ITEM!! buruan add 2256EA97 ##penandpaw,penandpaw
1,"@aizahputri @Wannable_twts Udah Kak, lagi diskon -s",inexpressibIe
2,Hari Terakhir Diskon 70% JaKon https://t.co/Fb4iblzKN9,davitrwp
3,"Sebenernya mau beli sponge TP INI LAGI DISKON DI INDOMART JD 9,5K",siwanitamanis
4,"@dwiasp Promo GAMiles Fest tersedia Kak. Dapatkan diskon tiket redemption 30%, 50% dan 70% dengan syarat dan ketentuan berlaku. Periode reservasi hingga 30 November 2018 melalui website dan mobile aplikasi.  - Janet",IndonesiaGaruda
5,"PROMO TIENS, meninggikan Badan 2-10 cm dalam 30 hari. Invit 29A2D527 sms 085642236122 #Diskon #murah",tinggiinbadan1
6,Promo ACE HARDWARE Terbaru 3 Days SALE Periode 2 - 4 November 2018 | Lihat info selengkapnya di https://t.co/5nH8p36m7R https://t.co/5nH8p36m7R,harga_promo
7,Gaesss... Promo naik Trans Semarang bayar dengan GoPay diskon 50%. Berlaku mulai 1 November - 31 Desember 2018  Yukkk...kita kemana😉😉  #Transsemarang #terusberbenah https://t.co/UTU6PhTGZx,Transsemarang
8,miskin level: liat-liat barang di toko mahal sambil pura-pura buka hp balesin chat padahal lagi buka kalkulator ngitungin harga setelah diskon eh tetep aja duitnya gak cukup 🤷,ririnriandini
9,"Jadi nih, aku saranin biar GAK ADA TAGIHAN kalian belanjanya dibawah harga voucher yg kamu punya. Misal punya voucher 50k, nah kamu tukerin ke diskon alfa yg harganya 50k juga. Jadi kamu gak ada tagihan 😁",grinteaa
10,@womanfeeds Langsung beli aja di official mereka di shopee sering diskon garnier di sana,bts21bts
11,PROMO:  Rumah 2 Lantai Jatiasih HANYA 499 Juta. DISKON 100 Juta! #rumah #dijual Rp499jt #bekasi https://t.co/Mm18djAS6X via @urban_indo,TiaraProperty
12,"/wts/ satu set 200k handcarry, limited s.d. 11nov aja bonus bromidenya, lagi diskon jg, harga normal 400k-an. Kalau mau sharing bisa ajak temen, 1memb bertiga, 80k/box+odol, dom Bekasi @YourFansStuff https://t.co/l3ggfeKyQv",munbukalapak
