,tweet,user
0,@rlthingy Cari sale nya di sport station bs diskon dr 30-70%,msfahrochi
1,Samsung Experince Store by NASA Promo Indocomtech 2018 - cashback hingga Rp3 Juta + tambahan diskon hingga Rp1 Juta menggunakan Kartu Kredit bank tertentu| Lihat informasi promosi dan penawaran selengkapnya hanya disini https://t.co/dBapZrh1E8,katalogpromosi
2,@kaesangp mas tadi saya abis beli banana roll sang pisang 2 dus rasa stroberi sama coklat. diskon sering2 dong...,awpingg
3,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
4,Gabung di Grup Hematku dan dapatkan diskon spesial! https://t.co/DHIa4imx0U https://t.co/pbaWqlPRrU,itsmeNellaPutri
5,Belanja online #murah #diskon aman dan terpercaya check it now https://t.co/tqM9ElsXaR ##diskon #ollshop #shoping,efviel
6,"@ShopeeID belanja di sini bikin tangan gatel asal klik aja. Murah banget, diskon gede-gedean. Hadeeh",adreena_r
7,"guys bantu retweet ya.  OT: dijual dengan harga DISKON 50% satu set tempat tidur double bed anak-anak, dari Rp 16 juta menjadi Rp 8 juta saja.   100% hasil penjualan akan DISUMBANGKAN UNTUK KORBAN BENCANA GEMPA LOMBOK/PALU.   hubungi: 081212894455 (Nia - Ayo Dongeng Indonesia). https://t.co/k8FdzCbWDM",rossonerifreak
8,VNC 4 DAYS SALE up to 70% off mulai tanggal 01-04 November 2018 | Buruan Mampir  mana tau produk inceran kamu ikutan diskon | Pengen tau lebih lanjut ? Yuk cek ketentuan lengkapnya disini https://t.co/IbAj6Bvznt,katalogpromosi
9,"@thyugn manjiw kan,andai diskon sama org2nya",cehnyoI
10,"PROMO TIENS, meninggikan Badan 2-10 cm dalam 30 hari. Invit 29A2D527 sms 085642236122 #Diskon #murah",tinggiinbadan1
11,@ENAJHYUN97 @ENAMINHYUNG99 @ENAJISUNG002 @ENAHAECHAN00 @ENAJENO00 Kata kata terakhir. Jangan diskon gue ye 👍,ENALUCAS99
12,"Tumben, akhir bulan Oktober gak ada yg mau kasih saya voucher diskon beli mobil ESEMKA...?",si_DikRizal
13,@womanfeeds lip cream dear me mumpung lg diskon,seonomama
14,READY!!!! PRODUK BEST SELLER Dapatkan diskon tambahan bagi yang langsung datang ke toko kami yang beralamat diPerempatan Cipasung singaparna,GaleryHWI77
