,tweet,user
0,"Lo bikin buku: mau doong Lo jual makanan: bagi sampel doong Lo buka resto: mana vouchernyaaa Lo jual produk: diskon doong Lo jual jasa: harga temen dooong Lo jaga pameran: bagi tiket doong  My friend, if you meet that kind of person, buang aja ke got, jangan ditemenin.",bernardls
1,"Di tanggal muda gini ngapa gak banyak diskon sih :""(",Fitriyantibudia
2,"Masih dibuka juga preorder untuk buku karya Prof. Dr. Ahmad Syafii Maarif ""Islam &amp; Politik"" (Upaya Membingkai Peradaban). Dapatkan diskon 25% untuk pembelian sampai tanggal 10 November 2018 https://t.co/n6maxeDqqH",divapress01
3,Selamat Pagi !!!  Promo Rumah Ready Borneo Paradiso  Harga Normal Rp. 800 juta DISKON Jadi Rp. 397 jtaan  Tipe rumah 45 tanah 108 m2   Bisa CASH / KPR TANPA DP  Hanya Tanda Jadi Rp.… https://t.co/aTU3K3ucwi,OkkySatriyo
4,Sebagai anak kos yg budiman prioritas utama adalah melihat diskon,putriauliaf
5,"Masih dibuka juga preorder untuk buku karya Prof. Dr. Ahmad Syafii Maarif ""Islam &amp; Politik"" (Upaya Membingkai Peradaban). Dapatkan diskon 25% untuk pembelian sampai tanggal 10 November 2018 https://t.co/n6maxeDqqH",divapress01
6,"Dibuka prapesan!  Bulan Turun karya : John Steinbeck harga : Rp65.000,- diskon : 25% hingga 15 November tebal : 204 hlmn jenis : novel whatsapp : 0813-1632-0671 https://t.co/qM0NQoCH1A",basabasi_store
7,Help RT  PO Wanna One Power Of Destiny album  250k + poster (diusahakan)  Fix price  Beli &gt;5pcs diskon 10k/pcs  Lucky draw✔️ Freebies ✔️ Shopee ✔️ Ready pertengahan/akhir desember  More info https://t.co/TpuQuAlnHP,pengabdioppaa
8,"Dibuka prapesan!  Raksasa Bermata Biru karya : Nazim Hikmet penerjemah : Bernando J Sudjibto harga : Rp55.000,- diskon : 25% hingga 15 November tebal : 132 hlmn jenis : puisi Whatsapp : 0813-1632-0671 https://t.co/XZlWgC0mdj",basabasi_store
9,"Dibuka prapesan!  Berumah di Buku karya : Bandung Mawardi harga : Rp50.000,- diskon : 25% hingga 15 November tebal : 136 hlmn jenis : esai whatsapp : 0813-1632-0671 https://t.co/3TP4TKFQ9S",basabasi_store
10,"Dibuka prapesan!  Kisah Sedih Sepasang Sepatu karya : Jeli Manalu harga : Rp55.000,- diskon : 25% hingga 15 November tebal : 200 hlmn jenis : cerpen whatsapp : 0813-1632-0671 https://t.co/xSDXQm7xSD",basabasi_store
11,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
12,"Insiden di Kuil karya : Ben Okri harga : Rp50.000,- diskon : 25% hingga 15 November tebal : 164 hlmn jenis : cerpen Whatsapp : 0813-1632-0671 https://t.co/qWHgFtHqpL",basabasi_store
13,Dibuka prapesan!  Mencari Bali yang Berubah karya : I Ngurah Suryawan harga : Rp70.000 diskon : 25% hingga 15 November tebal : 276 hlmn jenis : Etnografi Whatsapp : 0813-1632-0671 https://t.co/oDoYYq9GnO,basabasi_store
14,"Dibuka prapesan!  Sangkolan (Mata Celurit Mata Sabit) karya : Roz Ekki harga : Rp50.000,- diskon : 25% hingga 15 November tebal : 96 hlmn Whatsapp : 0813-1632-0671 https://t.co/oush0yoOuW",basabasi_store
