,tweet,user
0,Pengabdi diskon sama give away,dwznnda
1,Manfaatin promo ini kalo ke #ecogreenpark diskon sampai 25% https://t.co/pW9UdPAkMo  #ecogreenpark,ecogreenpark
2,"Pemberontakan Petani Banten Sartono Kartodirjo Rp 175.000 diskon Rp 87.500  Order https://t.co/r69NyMp1GG  atau 📱WA 081385430505 🏠Toko Buku Komunitas Bambu Jl. Taufiqurrahman No.3 Beji Timur, Depok ⏰ Buka Senin-Jumat pukul 08.00-17.00 WIB  #TokoBukuKobam #KomunitasBambu https://t.co/YVwjysTjtF",KomunitasBambu
3,Diskon adalah mood q 👍 [] https://t.co/I3uqqqjWdE,Leefeclix
4,orang2 liat barang diskon 50% langsung diborong  aku liat barang diskon 50% ngitung dulu harganya jadi berapa setelah dipotong diskon eh tetep ngga kebeli,bayu_joo
5,"Udah murah, masih saya diskon lagi! Khusus transaksi hari jumat ini...  Semua under 100.000  Minat merapat 😂",indriani_taslim
6,orang2 liat barang diskon 50% langsung diborong  aku liat barang diskon 50% ngitung dulu harganya jadi berapa setelah dipotong diskon eh tetep ngga kebeli,bayu_joo
7,Mumpung lagi diskon LAP X KANG DANIEL  Yang mau langsung PC aja ya 😊  Sweater/hoodie Nomer 1 harganya 275k Nomer 2 harganya 370k Nomer 3 harganya 400k Nomer 4 harganya 430k  Tas Nomer 1 harganya 190k Nomer 2 harganya 400k Nomer 3 harganya 530k https://t.co/udGpGBeJXF,nawannass
8,Mumpung lagi diskon LAP X KANG DANIEL  Yang mau langsung PC aja ya 😊  Sweater/hoodie Nomer 1 harganya 275k Nomer 2 harganya 370k Nomer 3 harganya 400k Nomer 4 harganya 430k  Tas Nomer 1 harganya 190k Nomer 2 harganya 400k Nomer 3 harganya 530k https://t.co/udGpGBeJXF,nawannass
9,"BESOK!!! Kita ramekeun PERSIBDay lurrr, dapatkan diskon:  1. Jersey PERSIB Original Authentic 2018 diskon* 10% 2. Jersey PERSIB Original Replica 2018 diskon* 20% Dapatkan tambahan diskon… https://t.co/Q1OdiJzpgu",Store_Persib
10,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
11,2018 Mercedes-benz C 200 Promo Diskon Akhir Tahun https://t.co/so8j9UeW64 via @modifikasi.com,MercedesBenzAds
12,Dapatkan diskon 50% untuk pembelian ArcGIS Personal Home Use License dengan menggunakan kode promosi ini: GISWEEK2018_ID. Penawaran ini hanya berlaku hingga 30 November 2018. Klik link berikut ini untuk melakukan pembelian : https://t.co/EFRzs56fmY https://t.co/9nE5Ta7BYg,esriindonesia
13,"Pasti Hemat..!!  . Pilihan yang tepat, cermat dan smart kalo belanja di Yomart. Cek aja banyak promo, diskon, potongan harga,  beli 2 lebih hemat hingga aktivitas lomba di toko lhooo… https://t.co/R0pVCIaxDo",InfoYomart
14,yuk #liburan ke #bali #hotel lagi #diskon besar2an cek harga disini https://t.co/sVJzLbHdY6   #HotelMurah #Penginapan #Travel,HotelTiket
