,tweet,user
0,"PENINGGI BADAN #MURAH , harga grosir, INVIT 29A2D527 SMS 085642236122 #JEMBER #Madiun #ngawi #diskon #INDONESIA  ##InfoJatim #Retweet",PeninggiGrosir
1,Aku diskon jdi 260k kalo ada yg minat,Rhonii_
2,"@febrianaps26 @kaesangp jangan di senengin yg jualan pelit, g ada diskon mana di tempatku ga ada yg jual 😕",BagusSunaryo99
3,"ini bukan endorse, SUMPAH ini demi diskon gw posting jadi siapa aja bisa dapet diskon asal posting wkwkwkwkw. . 2014, 14 likes https://t.co/RrL3MIGciD",radotvalent
4,"Janjian k gramedia yuk ada diskon buku nih d katalognya, tp kamu nya malah janjian sm temen kamu d karaokean 😵 #SaveMukaBoyolali",SufiMalamatiyah
5,orang2 liat barang diskon 50% langsung diborong  aku liat barang diskon 50% ngitung dulu harganya jadi berapa setelah dipotong diskon eh tetep ngga kebeli,bayu_joo
6,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
7,@whatslova btw tbs mana dah itu lagi diskon gt?,owsyit
8,"jual stiker kulkas aneka design bisa custom melayani RESELLER, selalu ada diskon di https://t.co/SRVoCoF9G9 buktikan!  #ShopeeID",cetakkirim
9,"guys bantu retweet ya.  OT: dijual dengan harga DISKON 50% satu set tempat tidur double bed anak-anak, dari Rp 16 juta menjadi Rp 8 juta saja.   100% hasil penjualan akan DISUMBANGKAN UNTUK KORBAN BENCANA GEMPA LOMBOK/PALU.   hubungi: 081212894455 (Nia - Ayo Dongeng Indonesia). https://t.co/k8FdzCbWDM",rossonerifreak
10,"Janjian k gramedia yuk ada diskon buku nih d katalognya, tp kamu nya malah janjian sm temen kamu d karaokean 😵 #SaveMukaBoyolali",SufiMalamatiyah
11,"Diskon Toyota Bogor, hub: 085701512000 https://t.co/UPX6O9lxEl #ToyotaBogor",Auto2000Bogor
12,miskin level: liat-liat barang di toko mahal sambil pura-pura buka hp balesin chat padahal lagi buka kalkulator ngitungin harga setelah diskon eh tetep aja duitnya gak cukup 🤷,ririnriandini
13,@lilyelserisa Untung gasido berburu diskon ya sis.,raaayik
14,miskin level: liat-liat barang di toko mahal sambil pura-pura buka hp balesin chat padahal lagi buka kalkulator ngitungin harga setelah diskon eh tetep aja duitnya gak cukup 🤷,ririnriandini
