,tweet,user
0,"Janjian k gramedia yuk ada diskon buku nih d katalognya, tp kamu nya malah janjian sm temen kamu d karaokean 😵 #SaveMukaBoyolali",SufiMalamatiyah
1,"Wih, ada paket buku bagus tapi murah, Luuur... Sudah diskon besar, dapat bonus buku lagi. Ntap... silakan digaaaas... di @mojokstore https://t.co/epN4MDKYBj",Puthutea
2,Buset itu gampang banget saling laknat.  Lg diskon kali ya~,Engko_Henry
3,"Wih, ada paket buku bagus tapi murah, Luuur... Sudah diskon besar, dapat bonus buku lagi. Ntap... silakan digaaaas... di @mojokstore https://t.co/epN4MDKYBj",Puthutea
4,miskin level: liat-liat barang di toko mahal sambil pura-pura buka hp balesin chat padahal lagi buka kalkulator ngitungin harga setelah diskon eh tetep aja duitnya gak cukup 🤷,ririnriandini
5,miskin level: liat-liat barang di toko mahal sambil pura-pura buka hp balesin chat padahal lagi buka kalkulator ngitungin harga setelah diskon eh tetep aja duitnya gak cukup 🤷,ririnriandini
6,#initalkshow udh abs aaaa cpt banget kurang lama yaa klo ada wilver jamnya ditambah pst lbh seru 😅😅 okee waktunya skrng liat koleksi wilove dl yuk edisi #Wiloveweekend diskon lagi 50% jd… https://t.co/jPthth7ACY,aai_nely
7,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
8,"Mau makan sate :"" mumpung dapet diskon go food.. :""",_JongFairy
9,"[idm] guys yg mau beli masker mediheal x bts di watsons lg diskon tuhh, cus diangkut @BTS_twt #MTVEMABiggestFansBts",indomymenfess
10,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
11,Katalog GIANT EKSTRA PESTA DISKON periode 01-30 November 2018 | Yuk lihat informasi dan promosi selengkapnya disini https://t.co/kXieitpBio,katalogpromosi
12,@meganitars HAHAHA DISKON SENYUM MAS NYA,cathalvi
13,Bagi anda yg menyukai penghematan &amp; Promo2 diskon Mari Follow diskonevoucher krn banyak info diskon berguna bagi anda . Expand,hananurdinbot
14,miskin level: liat-liat barang di toko mahal sambil pura-pura buka hp balesin chat padahal lagi buka kalkulator ngitungin harga setelah diskon eh tetep aja duitnya gak cukup 🤷,ririnriandini
