,tweet,user
0,"#Permata Garnet sering yang bilang ""permata murah""  Padahal keindahannya gak murahan ..  Apalagi buat elo yang kreatif ..  👉 https://t.co/NIH6lHsVPt Diskon 50%  #JumatBerkah https://t.co/2WwGaXejBx",rigenz123
1,@niraindri @infomalang Ace hardware nir. Lucu lucu. Kalo lagi lucky biasanya ada diskon.,hasnasaniy
2,Help RT  PO Wanna One Power Of Destiny album  250k + poster (diusahakan)  Fix price  Beli &gt;5pcs diskon 10k/pcs  Lucky draw✔️ Freebies ✔️ Shopee ✔️ Ready pertengahan/akhir desember  More info https://t.co/TpuQuAlnHP,pengabdioppaa
3,#BatuPermata Kyanite .. Kualitas Bagus mirip safir berkualitas Lengkap dengan memo hasil cek keaslian ..  Harga Promo #Stonoloyo .. Diskon 60% 👉https://t.co/qM4vluZCPX siapa cepat dia dapat! https://t.co/UMn48iDNya,rigenz123
4,//Testimoni Reveline; body Serum Info pemesanan :  WA : +62 811-1186-662 dm @reveline.official https://t.co/MQXAYQf18e  #reveline #bodyserum #lipmattecream #makeup #makeupartis #makeupkorea #beautyvlogger #cantik #diskon #discount #localbrand #cosmetic #kosmetik #kpop #korea https://t.co/pL8vo3uriP,Revelineofc
5,@askmenfess 1jt tp diskon 800sekian. Lupaa dah,nikitaAMaulidya
6,Di bulan November juga ada PAKET NGEGAS KUNTOWIJOYO diskon up to 30% off untuk pembelian minimal 3 eks Hanya berlaku 10 hari saja di bulan November 1-10 November  Jadi rugi banget kalau sampai dilewatkan!  #Membaca #Buku #Reading #Books https://t.co/OHCTXVksXu,KuantumBook
7,/wts/ diskon LAP x Kang Daniel Lagi diskon nih.. yang mau dm @nawannass  ya 💙🙏 https://t.co/3qgoAnsPD7,munbukalapak
8,@malikushaleh @nanidlot Kupon hadiah diskon 10% belanja di Transmart memakai kartu kredit Bank Mega ?😂😂,rosi_raf28
9,@Dounatzz Kayanya aku dapet diskon soalnya kartuku belom ada 6bulan😂,yourbaeby__
10,@askmenfess 500rb lagi diskon hhe,ApriliaAnniss
11,"Di KAI EXPO 2018, Anda Bisa Dapatkan Diskon Tiket Jakarta-Semarang Mulai Rp 50 ribuan https://t.co/OYfG2oKhop",Tribun_Solo
12,Help RT  PO Wanna One Power Of Destiny album  250k + poster (diusahakan)  Fix price  Beli &gt;5pcs diskon 10k/pcs  Lucky draw✔️ Freebies ✔️ Shopee ✔️ Ready pertengahan/akhir desember  More info https://t.co/TpuQuAlnHP,pengabdioppaa
13,Ready stok gorden smokering 58rb/lembar Ambil lusinan diskon lagi ya Khusus transaksi hari ini ya ciiynn Wa 081260885842,dianasusila1
14,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
