,tweet,user
0,orang2 liat barang diskon 50% langsung diborong  aku liat barang diskon 50% ngitung dulu harganya jadi berapa setelah dipotong diskon eh tetep ngga kebeli,bayu_joo
1,"Cardholders, sudah pada gajian belum nih? Setelah gajian boleh banget loh makan siang bareng sahabat di Tom Tom. Jangan lupa gunakan #mandiricard dan nikmati diskon 20% #mandiripromo https://t.co/LH9p7xwY24 https://t.co/CygvK9ncbc",mandiricard
2,"ada yg lg nyari album bap? aku liat di shopee ada yg jual diskon, gak jd murah si tp standar ky yg lain2 tp lumayan drpd nyari2 lg wkwk",jdhjekcjh
3,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
4,"Halo, Sahabat KAI! Kami nantikan kehadiranmu di KAI EXPO 2018 yang akan diselenggarakan pada 3-4 November 2018 di Indonesia Convention Center (ICE) BSD City. Dapatkan diskon tiket KA sampai 73% hanya di #KAIEXPO2018! Ada promo menarik pula lho seperti: https://t.co/dXOBcMqJEk",DyandraPromo
5,@dyooorami MAWLAH GEWLA!!!   EH ANU GUARDIAN SHEETMASKNYA DISKON LOH GUYS NAMBAH SECENG DAPAT DUWA,kseyj
6,"@biyuuuu Wahahahaha nggak juga sih, cuma suka aja ngeliat liat diskon di superindo😅🤣",Bimodwia
7,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
8,Diskon dan Bonus Goda Pembeli Smartphone di Indocomtech 2018 https://t.co/FMpUtjbjeK https://t.co/FHJQ5VS43w,senaachari
9,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
10,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
11,Happyfresh Promo Diskon 20% untuk Customer Baru! https://t.co/n49YCL6zCa,katalogpromosi
12,"@tyaamilia iyaa banyak diskon emmm kalo engga buy 1 get 1 wkwk, aih gamauuu dira aja yg di jeketi gue bedas kirim😂😂 DM alamat lo aja beh besok gue go-send😘",dienafxo
13,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
14,orang2 liat barang diskon 50% langsung diborong  aku liat barang diskon 50% ngitung dulu harganya jadi berapa setelah dipotong diskon eh tetep ngga kebeli,bayu_joo
