,tweet,user
0,"@IndriEkaSaras Bisa darling, pembelian minimal 300rb bisa sampe 85rb potongan ongkirnya.  Pdhl order sebelomnya, promo diskon ongkir bener-bener full dicover, padahal kena 126rb waktu ituh.",alesadewi
1,Good morning 🙌🙌🙌 Yeay week end 😘😘😘 Pagi ini sambil nyantai atau sebelum mulai kerja yuuk liat2 tas cakep yang lagi diskon ini yuukk 😍😍 Pasti naksir dehh...,indri_indriyuni
2,Alias maei kita ke KAIExpo. Nyari tiket diskon-diskonan. 😂,fajarbaktio
3,"kunjungi website kami, dapatkan diskon menarik sob https://t.co/knxRLa9fT1 :)",HEADWAYshoes
4,@itsungha @womanfeeds sudah diskon 44% padahal tp masih saja ku mengelus dada lihatnya,sariwangimelat1
5,"Sesekali tuit kerja ah, sobat2 yg butuh jasa utk renovasi rumah, kantor, bangun baru, konstruksi baja dan sipil, tinggal colek aja, khusus alumni 211 kemarin diskon, 😊 @PEPESOfficial @swulll @ekagumilars @azumi_tsuyoshie",asttahiam
6,Sudahkah kamu mencoba Fave? Gunakan kode promo JP3VT untuk mendapatkan tambahan diskon. https://t.co/Vjva27p54z,JHN_DER
7,website togel terpercaya? rasakan di WWW*ANDROID4D*COM (*ganti dengan titik) diskon togel terbesar. -2D : 29% -3D : 59% -4D : 66% Support Contact : WA : +62 0812-6319-7223 PIN BBM : DBD2BA07 TWITTER : ANDROID4D berlaku untuk semua pasaran togel. 100% fairplay #hongkong #singapore https://t.co/B6wjntXaz3,Andro4d
8,miskin level: liat-liat barang di toko mahal sambil pura-pura buka hp balesin chat padahal lagi buka kalkulator ngitungin harga setelah diskon eh tetep aja duitnya gak cukup 🤷,ririnriandini
9,"Berbagai diskon dan program menarik menunggumu!  Yuk datang dan kunjungi Pameran IT terbesar di Indonesia : Indocomtech, 31 Oktober – 4 November 2018 di Jakarta Convention Center.  #Indocomtech #Indocomtech2018 #JCCSenayan #Jakarta #terpopuler https://t.co/PXr9sFOkKa",inilahdotcom
10,orang2 liat barang diskon 50% langsung diborong  aku liat barang diskon 50% ngitung dulu harganya jadi berapa setelah dipotong diskon eh tetep ngga kebeli,bayu_joo
11,"Diskon BH khusus pelajar, follow JualBH",BStrengto
12,Padahal lagi diskon. Diskon aja segitu ya.,tobiuououo_
13,"Berbagai diskon dan program menarik menunggumu! Yuk datang dan kunjungi Pameran IT terbesar di Indonesia : Indocomtech, 31 Oktober – 4 November 2018 di Jakarta Convention Center. #Indocomtech #Indocomtech2018 #JCCSenayan #Jakarta https://t.co/xNDcJdsZI9",dailysocial
14,Katalog Promo ELECTRONIC CITY Hot Deal 2 - 8 November 2018 | Lihat info selengkapnya di https://t.co/6BEhIx58Yn https://t.co/6BEhIx58Yn,harga_promo
