,tweet,user
0,FREE ONGKIR UNTUK PENGAMBILAN DUA PAKET PLUS DISKON KHUSUS !,anitasherbal
1,Ealah baru tau tempatnya aja hari ini fix lewat dah diskon pukis 7k 😭  Jebul mung ngarep kampus,Moku33953288
2,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
3,Menyesal membiarkan voucher diskon VNC hangus 😭,nanaanata
4,@ansdyoga h&amp;m lagi diskon tuh ceng sama pb,wildanzharfan
5,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
6,"https://t.co/a511GWSUx4 diskon 2% untuk pembelian 50ribu pertama mu, semua produk, buruannnn",awereweaceh
7,"Cardholders, sudah pada gajian belum nih? Setelah gajian boleh banget loh makan siang bareng sahabat di Tom Tom. Jangan lupa gunakan #mandiricard dan nikmati diskon 20% #mandiripromo https://t.co/LH9p7xwY24 https://t.co/CygvK9ncbc",mandiricard
8,"Nah siapa nih yang sudah nungguin diskon di MAP? Cardholders, diskon MAP kali ini hingga 50% loh. Yuk kapan lagi kan? Langsung gunakan #mandiricard dan nikmati diskonnya #mandiripromo https://t.co/9oWxw9g4up https://t.co/68azTfPPRQ",mandiricard
9,@didisappointed @fhunnie Kalau di shopee beli di KAO official atau WATSON official udah paling aman sih. Kadang diskon juga kok harganya.,yogieyoo
10,BEKALE kemasan ekonomis 180gr hanya 25.000 dapatkan diskon 2.500 untuk pembelian diatas 3 kotak.,makanan_bekale
11,"PENINGGI BADAN #MURAH , harga grosir, INVIT 29A2D527 SMS 085642236122 #JEMBER #Madiun #ngawi #diskon #INDONESIA  ##InfoJatim #Retweet",PeninggiGrosir
12,Aku diskon jdi 260k kalo ada yg minat,Rhonii_
