,tweet,user
0,"#NOWOPENING Yang baru Bulan #oktober di #metmallcileungsi mommy-mommy yang suka mix and match outfit si kecil dengan sepatu keren, yuks kunjungi “OVA” Children Wear di lantai dasar #metmallcileungsi Dapatkan diskon 20% moms! https://t.co/uTQQIki5Zg",MetMalCileungsi
1,"Borong yuk, ada diskon spesial buat km 😘",viechadott
2,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
3,Terus tetiba LAP lagi diskon. Yallah galau beli sehun atau daniel😭😭😭😭,AnnisaGuseldha
4,Harga Tiket (belum termasuk diskon) Balkon Rp 100.000 Reguler Rp 175.000 VIP Rp 250.000 VVIP Rp 300.000 Platinum Rp 500.000  Informasi Tiket : Faisal (+62 812 8045 4989)  Instagram dan Twitter: @TeaterPandora #RumahRahasiaPerempuan #TeaterPandora,BVOICERADIO
5,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
6,Dapatkan promo spesial diskon 10% bagi nasabah @bankmandiri setiap pembelian tiket di website atau aplikasi @tiket menggunakan #mandiridebit atau #mandiricard  More info https://t.co/tCp2auYxpr   #MandiriPromo #BorobudurSymphony #MariahCareyIndonesia #BorobudurSymphony2018 https://t.co/czoPUBBiXX,BorobudurSymph
7,"Cardholders, jangan lupa yah kalau mau beli tiket untuk traveling, ingat Qatar Airways karena dengan #mandiricard sedang ada diskon 10% loh. Yuk tunggu apalagi. https://t.co/mzV5FCcXNz #mandiripromo https://t.co/tTl4oUaO65",mandiricard
8,@kwonhoshxx Synnara lagi ada diskon wkwkwk,svtblanket
9,ya baik kenapa saya tidak kepikiran beli di website mizanstore saja yg ada diskon. menyesal takan ada arti 😭,triaaf
10,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
11,"Cardholders, sudah pada gajian belum nih? Setelah gajian boleh banget loh makan siang bareng sahabat di Tom Tom. Jangan lupa gunakan #mandiricard dan nikmati diskon 20% #mandiripromo https://t.co/LH9p7xwY24 https://t.co/CygvK9ncbc",mandiricard
12,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
13,Bros dagu nama liontin  Huruf pertama +liontin 12K. Huruf selanjutnya +4000 Misal nama dengan 3 huruf : 12.000 +4000 +4000 : 20.000 (harag ecer)  Diskon hingga 35% untuk pembelian skala besar  #brosdagu #brosgrosir #supplierbros #aksesorishijab,rajarajut
14,"@didisappointed @irmagrs kalo mau murah dibawah 100rb tp ori, biasanya beli di aeon mall suka diskon gt jadi 90an, pun kalo gadiskon harganya gasampe 125k kyk di watson/guardian",irsyadiputre
