,tweet,user
0,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
1,"Belanja apa saja di Dinomarket, hari ini dengan menggunakan @goodlifebca Klik Pay, kamu bisa dapatin diskon 50 Ribu. Mau? Khusus hari Kamis aja jangan sampai terlewatkan ya Dinolovers, dan terus tingkatkan transaksi kamu ^^ Klik https://t.co/Wlk87v92fa https://t.co/v6lJFQgzao",DINOMARKET
2,"DISKON 200RIBU + FREE STRAP 2 PCS*! New Samsung Galaxy Watch. Kontrol semua aktivitas kamu hanya dalam satu langkah, Samsung Galaxy Watch begitu elegan dan mewah. Klik https://t.co/B0JzCqHB2D  Lebih mudah tanya2 dan belanja melalui chat whatsapp di no 0811-11-3466. https://t.co/6s1nktGJnQ",DINOMARKET
3,"Kamu hobi fotografi? Mulai abadikan setiap momen kamu dengan Fujifilm Mirrorless Camera X-A5! Dapatkan hasil foto yang tajam dan juga kualitas terbaik, juga nikmati DISKON hingga 500Ribu. Yuk miliki sekarang dengan harga spesial disini https://t.co/yf1FdfbSnz https://t.co/vcT04AjNYO",DINOMARKET
4,"Blus Kartini Paris Cap Ukuran: tercantum di gambar, no accessories Baha: tercantum di gambar  Harga ecer: 165rb/pcs  Beli banyak dapat diskon Reseller welcome  Contact &amp; Order: check Bio… https://t.co/mQsin7xQZG",ria_indra
5,"Promo akhir tahun nih dinolovers^^! Yuk nikmati Diskon 15% dan e-Voucher sebesar 50Ribu dengan belanja di https://t.co/AfPmO0bHrK , jangan lupa gunakan kartu kredit &amp; debit @cimb_niaga sebagai metode transaksi kamu ya. Klik sekarang yuk https://t.co/3b5qK9UlcW https://t.co/zLVf6RSS9B",DINOMARKET
6,Lagi asik telponan sama gebetan tiba2 pulsa habis. Bete bangetkan! Apalagi ga ada tempat pulsa yg buka. Tapi tenang karena saat ini kamu lebih mudah beli pulsa Telkomsel di Dinomarket. Bikin komunikasi kamu semakin lancar dengan DISKON 110 Ribu. Klik https://t.co/jR8dNlxoe2 https://t.co/sbI53KB7RG,DINOMARKET
7,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
8,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
9,Gabung di Grup Hematku dan dapatkan diskon spesial! https://t.co/JZMAwpaK5o https://t.co/sawB8leP1l,amrizky13
10,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
11,"Bismillah..  Pagi ini, saya akan sharing kinclong lagi tentang si detergen ramah lingkungan dari HNI.. Green wash 1 sachet bisa untuk 2x cuci hanya 2000 perak atau sebungkus hanya 36rb dengan menggunakan kartu diskon 💐  #JumatBerkah #HNISolusi #HalalisMyWay",KhodijahAbad21
12,"Couple Gamis Krisna  Ukuran: tercantum di gambar, no accessories  Bahan: tercantum di gambar  Harga ecer: 245rb/sepasang Beli banyak dapat diskon  Reseller/Dropship welcome  Contact &amp;… https://t.co/Y5VZ43fo62",ria_indra
13,@cyjm96 kemaren waktu gatse oliv aja dapet diskon wkwkkk beli tiket jam stengah 6 😂,ibaenong
14,@cyjm96 Beli tiket yang jam terakhir puj wkwkkwkw biar krna diskon,ibaenong
