,tweet,user
0,"Happy friday semuaaaa! ❤️ Yukk, nikmati beberapa varian menu dari Bakso JWR sekarang! Dan dapatkan PROMO DISKON dari Bakso JWR 😍  Kepo kan detailnya kaya gimana? Simak syarat dan… https://t.co/srKt3dwFr9",baksojwr
1,"guys bantu retweet ya.  OT: dijual dengan harga DISKON 50% satu set tempat tidur double bed anak-anak, dari Rp 16 juta menjadi Rp 8 juta saja.   100% hasil penjualan akan DISUMBANGKAN UNTUK KORBAN BENCANA GEMPA LOMBOK/PALU.   hubungi: 081212894455 (Nia - Ayo Dongeng Indonesia). https://t.co/k8FdzCbWDM",rossonerifreak
2,orang2 liat barang diskon 50% langsung diborong  aku liat barang diskon 50% ngitung dulu harganya jadi berapa setelah dipotong diskon eh tetep ngga kebeli,bayu_joo
3,@13danangAP Tersedia penawaran khusus dari Kartu HSBC untuk pembelian tiket di website atau aplikasi mobile kami. Silakan cek syarat dan ketentuan promo ini di https://t.co/gCVO0Eb4jN. Terima kasih. - Tyas,IndonesiaGaruda
4,"Lap korea lagi diskon, sweatshirt daniel yg pink jadi 285k...beli tidak ya?",onglinness
5,"@AirAsia_indo @AirAsiaSupport halo, untuk promo 20% di aplikasi airasia apakah ada kode promonya? atau harga yang ada sudah include diskon?",rose_amalia
6,@LennyEXO @koreanthingy Pc paling mahal len. Diskon jadi 10k. Menangis darah,yyandian
7,@kaesangp 😭😭😭😭😭.... Balikin kuota w  Klu ga tuker kupon diskon sang pisang gapapa deh,BimaVoetra
8,Help RT  PO Wanna One Power Of Destiny album  250k + poster (diusahakan)  Fix price  Beli &gt;5pcs diskon 10k/pcs  Lucky draw✔️ Freebies ✔️ Shopee ✔️ Ready pertengahan/akhir desember  More info https://t.co/TpuQuAlnHP,pengabdioppaa
9,"#Permata Garnet sering yang bilang ""permata murah""  Padahal keindahannya gak murahan ..  Apalagi buat elo yang kreatif ..  👉 https://t.co/NIH6lHsVPt Diskon 50%  #JumatBerkah https://t.co/2WwGaXejBx",rigenz123
10,@niraindri @infomalang Ace hardware nir. Lucu lucu. Kalo lagi lucky biasanya ada diskon.,hasnasaniy
11,Help RT  PO Wanna One Power Of Destiny album  250k + poster (diusahakan)  Fix price  Beli &gt;5pcs diskon 10k/pcs  Lucky draw✔️ Freebies ✔️ Shopee ✔️ Ready pertengahan/akhir desember  More info https://t.co/TpuQuAlnHP,pengabdioppaa
12,#BatuPermata Kyanite .. Kualitas Bagus mirip safir berkualitas Lengkap dengan memo hasil cek keaslian ..  Harga Promo #Stonoloyo .. Diskon 60% 👉https://t.co/qM4vluZCPX siapa cepat dia dapat! https://t.co/UMn48iDNya,rigenz123
13,//Testimoni Reveline; body Serum Info pemesanan :  WA : +62 811-1186-662 dm @reveline.official https://t.co/MQXAYQf18e  #reveline #bodyserum #lipmattecream #makeup #makeupartis #makeupkorea #beautyvlogger #cantik #diskon #discount #localbrand #cosmetic #kosmetik #kpop #korea https://t.co/pL8vo3uriP,Revelineofc
